"y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90"
2004,47.40343,20.10639,44.65286,-7.77183,-26.38663,-15.30497,-28.30627,-3.66705,20.81182,3.48095,5.14405,1.40577,31.05658,1021.09149,663.01287,555.39427,356.19132,366.20497,237.01914,261.93549,146.40647,122.23811,154.05956,83.11704,-55.18226,-307.76398,-23.1443,-49.42111,14.34765,-67.60303,75.28799,-1.90515,-30.43429,12.92522,-14.13515,51.597,26.34432,230.00296,-65.61154,-36.84457,-15.00322,-57.21564,-46.81484,21.377,-5.01322,-0.36655,55.64648,167.25797,-28.31681,-20.96998,30.51869,-3.26408,-29.16878,16.4631,-9.19764,-35.69879,-139.29553,80.0602,-50.05852,41.9363,-12.60539,-0.05518,-6.34334,-52.91083,-118.70847,-1.03913,51.36933,103.14566,-14.75032,-2.62359,96.06153,29.61146,-63.47551,16.01448,-15.30559,-1.88766,-108.06953,42.53134,-200.9521,-12.1937,13.74603,-57.40484,108.57972,21.74811,-6.48992,-62.18958,12.96178,9.34197,36.5777,7.87729
1987,37.21848,-11.77613,-41.50315,-29.49375,-16.58932,17.83529,-21.40587,3.3428,-19.85566,2.39111,-4.34058,21.48215,39.1718,4415.54475,2228.75466,2523.7894,1216.64612,1358.60725,503.37521,1407.02601,615.86775,786.56188,570.37386,313.82929,104.26248,9.05329,-179.60965,-71.56018,146.19356,78.06548,-163.78765,136.12012,-93.55332,-139.8159,-25.08531,202.75891,-832.18311,279.52204,-513.09057,289.49248,-57.81019,124.61582,-41.49798,109.88225,37.16821,19.69572,-363.04045,1009.82773,-242.70574,136.28165,-81.43741,103.00267,102.37563,82.67744,42.60129,282.89604,65.04484,237.93986,403.43734,194.38503,38.08923,5.51423,119.70372,-445.24772,325.40631,-156.97629,193.32199,-198.75399,146.52361,-35.22052,72.87211,-200.5408,115.66406,-65.60347,-168.54782,42.68244,-120.8221,451.33411,-525.06951,96.19635,-12.09897,-671.18138,-247.68372,174.94916,34.46128,128.38383,-182.38954,-44.53317,-74.46089,-17.73825
2002,28.33543,-59.00559,19.67817,-20.2431,48.57936,-28.32035,-16.85737,0.57649,-5.40456,-1.08032,2.3688,12.68266,53.78091,2860.92332,2536.55769,1786.87935,1434.33947,261.06094,1057.49246,520.90952,478.9342,187.49545,237.38625,358.47093,-165.3057,-557.43547,649.54297,148.40354,-249.96693,-168.52966,143.49863,15.83559,59.14969,4.44913,30.34616,218.39274,-341.91266,330.44278,-38.65689,557.8549,-129.4489,-143.17526,-137.45296,4.37988,31.73649,105.0654,-424.24646,6.44044,149.34276,243.95052,-9.06655,16.26758,-89.01043,48.87213,-23.96772,150.90076,664.74521,388.87082,90.17167,28.78416,-19.76361,6.82372,16.50586,-360.30221,61.57147,219.65701,26.41066,-41.51149,142.06525,-16.2053,-215.1854,120.43211,-97.62378,-12.14392,-6.12165,-1.13345,-170.82501,36.57523,-420.17966,230.33252,65.79882,-41.95061,20.63022,-35.93439,2.99508,-52.59369,-73.1843,0.48958,-173.97101,-8.43026
2005,42.78488,17.86554,9.3259,3.86118,-23.48161,-22.25082,14.20392,0.72323,0.5891,5.04709,1.53665,3.75922,69.049,4253.19569,1539.45125,747.49004,842.97304,528.57871,843.95969,439.89601,409.03347,206.44627,153.69427,294.18897,248.60259,54.20716,126.4022,-191.12142,5.81196,26.00273,215.86921,-53.82096,29.64228,16.47423,-1.22769,14.68092,-86.71511,-82.77128,-34.91516,-240.30645,-25.41655,-293.69427,-1.83998,7.74327,-14.22938,16.78653,700.97846,90.18636,189.87681,-199.31878,1.73013,-5.96602,21.56951,35.86726,-68.90687,79.8054,518.79505,8.07237,164.18517,-60.29722,-1.46782,-33.16249,-10.18047,95.2174,223.31765,-140.19399,-73.0553,17.11803,55.12316,114.28263,-179.97508,-181.56563,-7.62778,-0.58016,-39.2358,24.09087,93.53928,-74.68587,-23.4057,148.14216,-40.22857,-80.96922,8.29361,60.94692,7.88944,-106.22715,158.25266,-11.77778,252.09735,-18.86347
2001,41.80338,18.10179,-22.34512,-14.36651,-13.65365,4.67111,-8.2596,-1.36089,8.65832,-6.3293,-3.73727,6.71189,25.14759,3726.7115,3095.81453,2168.51413,663.5778,1091.74827,516.64776,475.92351,457.99785,304.39559,421.6089,780.8873,95.88048,1465.69182,-351.73397,-19.07037,118.84025,137.22641,110.25025,22.23727,51.5554,3.53871,69.2062,143.41454,351.55549,147.09213,-478.98048,-65.30076,303.13689,57.32887,-68.6681,-54.60588,-33.95746,35.84113,-186.85591,500.33305,-138.86496,-71.59224,63.40515,26.74123,78.03378,-180.08812,-17.22948,70.14468,-198.95153,-233.52555,89.54848,-132.69834,-8.44031,48.08098,12.92485,-208.73502,368.85621,-103.93112,-29.90791,75.59337,99.42054,-0.85708,130.79942,-238.87349,-59.02951,24.15202,31.3061,17.01939,-658.43641,67.9317,-305.71128,102.02115,-16.30495,-276.83171,419.46645,-59.1347,-1.34637,207.11538,79.55834,16.59871,-85.06408,-6.54919
1996,31.3375,-215.17032,44.77477,15.9491,49.82354,-6.5009,-11.32047,14.24507,-22.55442,-3.64142,3.43721,-19.53027,43.52079,3344.12912,2318.68009,1912.15874,1014.52931,1105.65525,863.36644,543.04518,1127.62685,232.58447,220.50968,270.59134,-61.6234,160.09497,889.65446,-405.17691,-221.97006,-239.14716,167.2501,-393.7277,96.67671,-36.35452,18.63629,238.44,116.51618,-685.44557,357.44963,331.73792,-263.44237,-307.25508,-112.46854,54.829,-43.76866,159.3141,-195.184,907.1556,-705.16448,233.22379,346.01315,96.78143,-36.57338,65.75203,-122.79494,214.96414,-637.4379,63.94227,-153.92283,92.24376,-93.71016,-75.17743,113.91508,-332.85442,-450.44901,501.9171,128.98257,109.78653,-4.6679,-90.62726,-578.3547,745.65841,-172.53653,-103.19625,64.5675,-60.79259,898.45147,-10.54727,146.7932,-163.87719,104.8192,146.24684,142.26045,27.51386,-12.82545,58.77329,-14.89197,34.91393,277.85264,16.2323
2005,50.47719,64.90368,15.90259,5.08757,-9.14434,-11.65242,17.14301,4.48613,0.39036,5.73614,-6.41325,-7.46643,19.05273,1434.50588,1574.24851,1378.42189,1012.51473,1080.78368,430.15149,384.9674,410.52959,288.12901,331.03014,301.53389,-8.1983,316.64554,-283.51814,-117.24241,119.12558,124.80257,65.01499,17.60325,29.60881,30.50741,9.52991,26.85326,-120.07886,398.4885,-347.49797,28.04843,-8.00947,34.97315,-17.67765,-38.73351,43.49176,17.16664,150.8321,160.85844,-139.27637,-6.39842,-67.75627,3.48844,16.86328,7.0269,41.24752,153.8751,82.12872,-93.60603,233.00863,-126.43244,-11.67179,17.82776,-11.74704,-181.37346,53.76697,-74.48357,3.90663,-31.04134,-26.91408,-0.2243,-20.78189,63.15235,95.01963,-73.07125,35.40036,-1.76616,-50.88544,-84.52082,-95.50708,-30.49954,25.92374,-170.50193,24.2284,154.55564,10.08824,-13.19838,-111.5073,-1.85937,40.67165,-2.80213
2009,51.15338,240.84255,67.35684,-0.86631,79.24425,-25.56831,-60.41356,1.52929,-34.25693,1.81225,2.83748,10.41242,3.69347,678.21311,262.49937,216.8236,219.94427,260.99082,206.52544,101.00589,153.54957,75.8974,76.01538,123.65956,-7.09607,109.00141,113.92266,11.27645,-7.86047,8.53581,18.4347,16.79764,32.73146,1.67,-2.4332,-12.43669,70.19054,72.28794,-102.30865,4.74827,-1.81053,-8.33415,-0.41371,-20.2859,-14.09796,2.06647,110.4022,-5.32076,18.08086,0.71222,-16.16861,2.74077,6.34202,-12.30247,-8.33451,-96.9105,49.83495,65.15714,52.98062,64.04865,36.34878,5.69086,-5.48789,183.65046,-5.96466,-12.53947,30.91728,79.03894,25.46149,-2.72093,-27.4704,-57.00126,-21.18198,0.39789,-15.76059,3.40399,-6.0775,8.41058,-20.70522,-53.49723,3.36169,-12.50839,13.69545,1.50773,-0.95393,24.18478,-54.79771,-4.5181,27.4595,4.18854
2010,43.83732,-0.04984,-25.84614,2.75134,8.9902,-21.81202,6.00665,1.50424,-2.59907,1.5402,1.15771,6.78834,42.54646,4246.68566,3057.23376,2122.44774,872.00147,822.96313,580.08638,756.81878,262.59421,437.56484,245.6709,240.06392,209.45453,253.94153,-241.42784,226.66447,305.54871,-67.75032,-164.81163,100.12732,-30.01819,-49.41071,10.98036,179.23354,445.24557,-103.57228,-38.84741,-326.89135,40.19703,-8.11555,54.50405,-10.91725,2.25358,81.40383,287.35892,-42.25917,-232.10112,58.99104,57.44221,-46.9576,21.40752,-113.69243,-15.4645,196.85904,4.24163,447.65291,-5.48139,92.88481,-4.24437,-84.44308,-2.52039,-282.54805,50.81766,195.6902,-18.3328,-72.40902,-22.01176,17.26806,381.38193,-296.81286,17.2568,-37.49334,-15.61565,33.3107,203.93762,69.51902,125.37181,-58.68412,12.82518,-51.99765,150.748,-122.53178,4.25188,-101.44879,315.9032,7.00819,-180.41747,-5.72735
2002,38.54842,1.99003,-26.82778,67.66142,-8.11095,4.02494,-4.11582,-6.46925,-1.79833,3.9851,12.51137,-5.8969,36.19359,3984.2085,4018.58064,3603.84924,1384.279,2475.4522,1061.36444,812.70542,308.95162,598.57751,729.84555,325.07649,-62.27042,1173.79469,-1713.51621,-316.84418,482.50686,442.36975,30.57867,93.73657,-86.98777,43.66476,-149.20442,11.52411,588.25149,1163.38258,-132.07407,-402.54376,196.58932,67.83192,-47.74461,-26.19569,-26.62011,-83.32531,423.70414,403.77345,-158.16695,-52.50488,7.5523,77.85999,159.0725,2.70255,-22.61407,618.32917,150.63201,308.12066,99.55474,-59.80493,133.23423,24.25772,-6.95236,-113.69909,-241.87927,-104.44697,-188.28108,458.11306,-21.83013,29.88154,183.20932,-165.20655,161.46062,-16.41313,-244.84042,-9.91385,-100.44063,-266.11782,131.02707,-2.5262,28.39586,-250.9291,50.99808,69.05412,-5.66133,105.43713,9.51013,30.91364,-118.68045,-2.15646
2009,52.30508,39.48661,17.48276,-7.03916,5.40266,-29.63722,4.50704,1.59541,5.44188,5.85836,1.18772,5.67985,17.45805,1331.64294,808.51694,466.7477,393.04233,407.9353,394.15109,295.07135,288.6739,150.94114,123.47513,202.76957,68.68438,-178.89178,-37.2241,-8.69907,10.52635,15.52623,7.54623,42.92895,-14.58069,-4.77586,5.52131,1.91465,-267.07462,100.50919,-69.33219,130.43318,-106.37031,100.90976,-39.56113,17.1598,16.42056,-15.44114,-13.6828,68.7848,20.2459,52.61326,-61.63442,39.97527,26.69282,19.4544,-4.79888,-66.63083,220.81402,-9.45017,78.64073,-33.04202,-3.73601,10.03305,-28.94107,-104.92583,-15.34982,31.00431,-0.41383,-25.9245,99.6364,-0.42503,149.04338,24.09969,9.70833,-25.21889,-15.34123,17.92935,-204.50009,34.5239,-47.81287,28.86234,-3.84164,-20.26133,30.32955,30.41142,2.0624,-36.23664,-26.01545,5.18171,-30.12031,3.95161
1999,48.37374,44.09501,28.1449,-4.78694,30.88425,-17.86668,9.21216,3.92116,6.90253,5.28789,-4.65561,4.77705,30.42596,2048.8666,1941.83655,1242.13062,950.6981,533.39394,1048.32812,398.83905,498.90515,261.3316,210.18768,290.219,26.90023,105.50821,361.82839,87.35709,0.06308,-249.61606,-36.76924,30.2008,50.56425,-21.13868,-4.96723,15.67869,72.95138,475.92774,-278.8069,-12.31155,10.72181,296.65874,-61.92466,5.19664,42.72553,31.24934,-259.12068,-27.18607,141.14232,47.92593,-112.58478,100.16838,-7.67791,119.79105,32.21246,-117.74258,509.62658,59.31653,213.07017,-25.58973,18.10013,-1.83053,-10.57962,195.41149,53.98896,121.23855,60.38467,-17.26238,122.76935,-4.59171,-23.68618,189.5141,-50.36985,-16.78694,-69.62513,0.68979,8.44113,75.72987,-144.9711,114.90693,8.81847,-141.55482,30.62526,93.42478,3.61332,62.06257,-12.04742,6.29775,-107.86513,7.40397
2005,33.63941,-54.34955,104.76948,9.05262,12.45236,-23.71168,-10.73941,-0.56456,11.12625,3.41931,5.85738,11.94403,64.04417,4395.39649,4471.04879,929.77205,2091.22801,117.44815,1782.93966,168.1426,550.60022,98.80886,100.50969,439.83714,52.14355,2242.84383,1667.79136,530.77842,88.4289,-246.31459,301.17591,-44.59424,146.97162,-23.73557,71.17829,9.54336,936.01945,1702.54162,142.97336,-949.42315,-55.01693,-21.34949,-22.24882,-21.63365,-33.67604,15.56622,437.46785,425.64145,-366.00449,-131.20335,19.72161,78.98691,-31.56688,6.32609,-175.00175,304.4384,-1149.67153,28.82782,-402.39302,1.3065,-164.89892,4.24849,23.83552,-1086.47798,-131.73825,58.93957,-161.86535,18.52468,82.60772,-56.20106,-259.77799,14.34918,-58.44694,162.78553,31.74969,-23.84703,493.33626,-86.36898,15.06992,-123.84205,115.67795,172.06805,264.9432,95.76639,19.65974,55.15525,203.111,8.15881,-2.20202,57.28396
2003,51.8531,7.42507,33.73967,-8.42427,5.31336,-21.4593,2.66727,3.60646,-1.08494,-2.31991,-1.86796,-3.47597,22.14327,1257.8287,1677.71838,1079.84791,343.95286,368.47793,344.79648,317.50314,189.60216,248.36011,171.16953,185.76729,33.59362,-337.006,109.73563,-67.42633,-139.44294,-31.8851,-40.47643,43.94663,-40.4799,6.31808,-5.11376,35.54408,-249.69248,-198.78843,10.89228,76.59844,-87.21828,42.35684,-52.73132,29.15346,-1.94759,-45.24994,375.63975,232.5958,-175.82128,61.87022,0.0089,32.64526,-7.54885,84.12203,19.55651,-278.34419,171.52584,107.87225,13.74144,66.05652,25.49247,32.67809,-13.88714,15.01411,-134.54018,56.39715,35.07308,122.54274,33.3489,17.85171,5.98268,33.03071,-24.20584,-38.61581,-42.91711,-1.59907,-91.94337,192.6804,-107.16173,107.65914,-4.44023,-35.00633,120.78844,37.49332,9.2756,-84.70814,-30.30564,-6.31003,42.82104,5.60804
2005,47.88714,8.3488,13.01378,9.24852,-9.67021,6.26312,17.39366,-0.03387,6.37664,7.15477,-7.63435,-5.68199,16.37449,1608.95214,1566.57935,2752.43904,473.89943,1663.85757,406.53667,443.79395,238.9195,300.40033,573.74315,149.75994,9.59596,163.93237,-816.07909,-441.13403,117.06898,382.01456,26.15206,62.21064,-66.94858,17.02538,-54.85682,91.98414,-854.48753,120.8862,-761.36149,-34.16578,163.29801,117.47209,-104.08959,59.989,21.63432,-33.81451,260.70648,-14.69057,-414.94429,64.99379,10.54591,-26.35054,101.93212,-1.61509,-2.81125,54.15969,189.39442,-299.32796,-31.38977,-60.46937,207.43089,-22.88223,-30.39363,98.39648,176.23897,-34.43508,1.88048,236.74021,-51.36028,0.47115,164.76812,77.75511,56.63878,72.40127,-157.34089,8.2384,17.7204,-109.29457,-653.57098,-16.60547,6.93986,-1.93664,298.26617,43.16352,-8.65627,130.11809,-100.89394,11.36077,46.38574,-2.57057
2008,48.76022,8.34737,-28.49343,-7.73123,22.28941,-17.03777,-1.28959,-8.24317,4.07068,-5.58721,-1.10501,3.13078,10.14806,1368.09751,1146.01406,1436.44195,555.06424,1100.8884,285.06215,477.99196,292.63354,309.10089,291.23148,151.80683,40.26881,-8.78951,-437.82988,-257.56631,-35.27933,102.37995,-40.15901,37.92286,-30.05346,-38.68702,-39.6304,57.86996,-375.1453,-108.98323,-53.84832,-0.50972,-97.06435,45.99127,-54.08463,15.98557,6.24632,-44.34034,72.99472,-20.62794,82.43866,-12.4491,83.64986,-37.00246,65.65325,-3.31883,3.10526,-39.41013,82.21531,-211.01382,89.77697,-183.49664,36.01825,-40.83743,-12.52091,-48.43437,29.42974,35.42245,47.11065,113.31348,40.50827,-2.27692,91.06772,-158.957,0.30733,-46.53889,21.83276,5.93499,-182.29428,-8.84826,-130.11661,21.22866,-14.05206,-55.65185,54.26716,64.85078,5.3271,63.47556,13.95619,4.69505,23.61415,0.34413
2006,48.68808,8.13437,15.10964,-0.9463,-1.21281,-14.5983,0.6611,-7.81951,-8.03684,-6.50974,1.63616,3.92423,17.82773,1294.56648,1244.62034,1076.01441,447.78899,528.04293,540.09859,416.18346,280.12917,220.92153,212.22058,185.87463,11.56731,-132.70884,-275.29269,11.22489,-55.72976,-10.57672,-95.26531,0.80726,3.75059,-22.53568,7.25681,76.41243,-57.91679,-257.54924,-301.13813,161.46211,20.69361,53.70817,-46.65275,14.4455,13.00695,-18.15483,-150.22279,102.33463,-17.30279,-27.27837,-2.74502,-14.2903,46.33931,-16.97965,-25.08131,-33.21921,68.96495,0.53266,104.12529,-25.59306,33.05241,21.12498,5.16545,-204.99067,33.30705,30.50659,-36.33951,29.23731,-3.99951,-17.13361,64.53576,-50.83373,-20.64951,22.1764,-58.69348,-1.21239,-31.20537,113.21169,-58.4994,0.82778,-1.38049,-59.30529,-48.51482,31.6132,8.10608,72.8811,-14.68975,2.62757,8.45878,9.10577
1983,36.1441,15.38297,-50.36952,-19.19889,16.49168,4.19855,-27.80506,4.00548,4.36642,4.25867,-7.03696,0.91327,25.80899,2849.98726,3598.06748,2588.14144,1957.04013,1386.02864,655.37643,843.03487,489.16597,538.54069,454.71413,380.05376,74.27554,-313.72725,-550.47139,-263.45013,-220.76954,113.63874,-76.70174,160.08949,-139.97312,-35.50133,-10.92267,136.39707,49.21444,878.32294,-471.36105,132.05497,61.41223,-125.2518,-220.77896,61.71485,-4.37284,12.58191,-401.11205,340.15129,-301.14018,-17.73086,-12.21981,153.43389,-53.30404,160.08525,15.40849,204.39704,228.31775,394.21568,-55.65492,191.87945,12.94883,59.78468,6.76256,-508.24938,-335.67071,191.58613,-24.80148,-44.62148,7.17464,-8.38594,268.39753,-355.83632,-288.74427,-40.86388,23.62,-6.4369,172.04521,230.09787,-212.76438,-27.71162,19.73329,-75.8901,43.66601,157.76758,7.00113,83.07934,-77.74177,3.56543,116.03089,11.18099
1991,38.70386,19.90232,-27.32535,2.93921,12.18271,-6.4235,-15.44766,-11.26146,1.41276,-2.10314,4.05177,-2.9866,31.16185,2007.49831,1695.42724,1364.38653,883.02164,1004.20506,463.06071,571.73047,508.26888,385.46505,236.17772,187.05687,76.88195,-142.07338,-269.45272,-278.09579,-7.55604,114.97796,-144.74446,-71.37497,31.50908,-27.81719,-22.64188,78.97574,-395.16251,332.54313,11.15543,-66.58837,186.4632,200.94179,-164.04101,45.31219,5.48249,-22.40055,160.7239,-11.04708,160.6183,208.38244,55.7244,2.10292,-8.50024,-40.265,64.73555,97.07994,26.75364,-289.99879,-25.5597,-229.70391,18.61077,45.0694,6.98867,-259.95029,99.21815,224.91483,-146.96488,74.33708,-48.8628,-32.83495,379.12151,-21.8053,119.2369,-11.56732,-98.19154,41.02643,-38.4537,11.57765,117.07974,66.04758,-5.95409,-83.56068,-93.88636,-111.86649,-3.83516,83.54235,-28.2644,2.78966,92.67322,12.46205
2005,50.5804,45.6056,36.87109,5.77834,-22.96802,-20.32259,15.7744,-0.82253,0.36033,4.32011,-3.23296,-2.29066,21.95423,1434.30594,751.48161,923.18405,638.94406,512.58261,319.2391,392.10045,267.0679,212.10644,177.38139,176.68548,84.76079,-144.16582,91.96559,-267.47845,-180.93919,6.63613,-8.20474,20.82465,-20.18608,-1.86037,4.70675,-2.61731,-439.11976,-35.27641,117.20924,-13.21377,-127.22153,77.93838,-18.12483,-3.65587,3.71289,-67.49678,404.6894,72.02414,-39.56304,114.51571,46.92796,28.3825,19.04107,6.69818,63.92786,-188.91382,14.42838,-114.91111,-28.77529,-79.13285,12.87495,-11.92374,-52.53271,-59.40374,-43.12807,115.59223,68.00783,73.94269,-6.01843,-4.08069,85.57139,184.22358,-16.72536,-0.34158,1.56367,24.47486,-168.0711,33.60731,-136.72507,-18.5365,-5.33978,-59.31487,0.05668,55.34604,8.35527,-11.81388,0.93288,2.5106,-29.45553,-5.77708
2008,52.84515,10.13329,45.09297,-1.97772,-34.49887,-14.96658,4.78236,-4.46344,9.76521,-3.05703,-0.47735,-3.05395,13.39474,869.95811,613.90271,494.57538,549.09984,296.99609,275.40495,282.31846,198.05498,227.74206,90.1893,207.29236,7.03706,-256.75356,-12.25967,10.76434,14.80768,-9.6809,-19.52307,27.95694,-26.70385,-21.38815,11.21884,34.37261,-172.70584,-38.84085,-144.49081,56.64745,-4.94166,36.49237,-43.23284,12.1855,8.53098,-3.96634,93.34302,-34.40541,1.06832,47.07377,1.97233,27.67792,5.85345,41.82596,-9.43513,7.61831,176.90149,-33.27776,-35.1123,-19.8564,-6.78565,20.19959,-27.46287,-135.32294,29.04848,54.11714,61.42322,0.96229,64.16685,11.32519,13.97672,-6.25635,-35.86821,-33.24387,11.5749,-7.40942,-60.55561,67.64303,-10.56197,89.5105,-2.05286,-51.15614,16.75193,87.13606,-0.18215,29.90533,28.42712,1.00439,-47.78292,-11.73186
2007,50.72138,34.77798,9.59851,-11.0673,-10.01495,-28.67099,9.41789,-5.10682,-0.46435,2.67158,0.22497,0.48804,7.85375,931.66402,1133.20632,342.56651,548.64933,356.12899,347.68337,254.5188,328.48198,192.92119,135.58144,181.33219,24.56984,-52.75192,190.93853,-7.56106,-12.63124,-28.52619,23.59541,38.18827,58.62672,-21.3492,-2.78914,52.21803,-31.68948,-99.96422,-110.46858,141.19223,25.25448,55.90603,-47.53819,8.0109,15.61453,14.71876,-205.77658,16.84345,20.81309,39.07638,26.5462,16.8251,-0.04531,32.61925,-4.7358,-32.11642,161.9916,-11.45234,37.69733,-77.00709,-9.9966,7.85821,-4.63449,-32.05591,60.09139,66.39571,-8.64794,33.55881,50.33523,7.15203,-40.02715,129.26354,37.08303,-29.79017,-21.40188,-1.69285,12.73814,112.54767,-41.69436,8.22244,10.40243,28.62666,-5.61927,28.28245,7.09641,22.12206,6.04167,0.55834,22.95311,2.18127
2009,50.90158,36.82805,-4.55625,-11.31227,-16.32238,-26.04635,-6.85612,-1.90746,6.87487,9.82697,2.75837,5.81333,12.29758,760.36397,746.53118,513.55628,407.64392,415.16374,354.76395,296.15941,270.42744,186.62346,163.06053,151.87276,-18.81186,-215.36627,-24.00018,1.68603,15.93662,19.42237,-32.65421,6.46597,19.02373,-3.68113,20.59436,13.19346,-51.4515,177.0735,-85.93924,37.82239,-47.9532,56.4335,-53.56161,-20.14162,5.48339,2.26835,-67.54979,14.20634,-86.55934,15.84913,-66.31788,48.8193,-7.39395,25.93546,-0.39371,58.90307,156.61848,80.42237,32.24631,-34.44339,-64.01335,0.71207,1.45662,-67.16091,21.00682,-14.12988,-12.40546,-41.09169,-12.41123,-3.09552,13.37989,-93.10617,2.4558,0.55019,-16.29137,-7.1987,-85.10384,-18.91012,53.28188,16.1113,6.6645,10.95477,-9.82905,27.25587,-0.65315,44.28534,-35.074,-2.96879,22.02148,6.30974
2002,46.37225,19.64873,8.87814,-5.36348,-22.10217,8.76511,-14.71436,4.98281,11.52888,13.66397,-5.89144,10.50049,41.81089,3705.89419,2270.74755,2747.43419,1151.32794,1565.26925,811.19922,969.97667,840.69096,656.70611,469.27364,300.13805,163.31529,-896.30471,-288.2519,-86.45459,-101.70374,59.13048,-227.4002,-35.62511,-77.59072,-41.11345,-66.57232,-9.58312,-162.0346,345.08394,-670.06363,351.02352,3.33144,91.2432,-130.68216,25.76794,38.5358,-16.7656,-264.04131,380.37604,-503.83573,-26.70944,-231.00331,56.49199,35.30459,43.29862,16.79837,-656.08507,192.59033,258.12179,84.77683,279.92204,16.08822,-33.61207,-66.0928,58.69845,-20.87212,55.50361,99.23721,-113.40297,54.22074,28.43329,-238.30526,43.90759,-194.08435,-18.36548,45.95226,-46.06837,344.06878,129.94224,-242.88681,-13.40062,70.19311,-271.69513,46.5188,105.68199,-20.26041,12.79522,-77.14653,5.10686,-16.10426,11.96693
2005,30.31177,-124.38621,-78.26645,-31.09338,-15.21232,-22.03353,-21.89145,-1.60788,8.45834,7.35224,3.07137,18.30372,31.88393,2532.37595,3325.1377,1954.84709,868.38287,832.54517,686.23673,427.4791,314.47046,242.85481,164.82079,337.28086,-134.96125,-536.19913,1439.09822,408.41118,-87.47896,83.16565,-19.5183,-37.54513,-1.86528,-24.5516,-17.44824,179.28499,-4.26373,651.61669,-152.13016,-99.67341,-218.40034,-10.93731,-93.357,-0.02917,-29.66614,81.45464,-411.01873,440.89298,81.49096,-22.59705,-88.94216,72.46586,-35.66255,-37.37188,-19.50557,-184.48137,498.3264,-47.57309,216.35964,234.82863,-40.91568,9.4633,48.80675,121.56896,-527.3411,198.00782,15.05719,-13.53779,226.06091,22.86137,64.551,173.68695,-93.8924,-0.71531,-6.8348,-65.2539,-145.27491,40.41394,120.77617,-191.48975,19.67734,-40.4037,152.72892,-35.73783,6.60091,20.37248,-59.14226,13.17822,127.26771,6.00788
